sku,productName,category,listedPrice,brand,__mediaUrl
10237363,Bia  Budweiser  lon 500ml ,nuoc-uong-co-con--c31,359800.0,BUDWEISER,https://ss-hn.fptvds.vn/images/2023/02/viber_image_2023-01-05_17-05-54-489_1-removebg-preview-8-.jpg
10194880,Bia Sapporo lon 500ml,nuoc-uong-co-con--c31,338000.0,SAPPORO,https://ss-hn.fptvds.vn/images/2022/bia-sapporo-lon-500ml-t12-bia-sapporo-lon-500ml-t12_21f00230-08e7-49fc-9312-7599c7fb4511-og.jpg
10301075,Bia Sài Gòn Lager lon 330ml,nuoc-uong-co-con--c31,275000.0,BIA SÀI GÒN,https://ss-hn.fptvds.vn/images/2022/bia-sai-gon-bia-lager-lon-330ml-t24-20221017045402-og.jpg
10011898,Bia Hà Nội lon 330ml,nuoc-uong-co-con--c31,275000.0,BIA HÀ NỘI,https://ss-hn.fptvds.vn/images/2022/annotation-2022-10-17-131216-20221017061236-og.jpg
10012012,Bia Heineken lon 330ml,nuoc-uong-co-con--c31,445000.0,HEINEKEN,https://ss-hn.fptvds.vn/images/2023/03/heineken-lon-t24-330ml-20230307043418.jpg
10150217,Bia Red Ruby lon 330ml,nuoc-uong-co-con--c31,219000.0,RED RUBY,https://ss-hn.fptvds.vn/images/2023/02/10150217-22_2-20230222041933.jpg
10229191,Bia pilsner Đại Việt 330ml,nuoc-uong-co-con--c31,404000.0,ĐẠI VIỆT,https://ss-hn.fptvds.vn/images/2023/02/e60a09f0357448b9291174ad30809c39-20230228064508.jpg
10011891,Bia 333 Export lon 330ml,nuoc-uong-co-con--c31,287000.0,333,https://ss-hn.fptvds.vn/images/2022/f232813ae78dd3c362f1115dc0073260-20221014094049-og.png
10012014,Bia Sapporo Premium lon 330ml,nuoc-uong-co-con--c31,440000.0,SAPPORO,https://ss-hn.fptvds.vn/images/2022/0490ff6ca5fbead1ca04492967606070-20221014094247-og.jfif
10011934,Bia Sapporo lon 650ml,nuoc-uong-co-con--c31,786700.0,SAPPORO,https://ss-hn.fptvds.vn/images/2022/162427520076910011934-t-bia-sapporo-lon-650ml-og.jpg
10604143,Bia Carlsberg Smooth Draught lon 330ml ,nuoc-uong-co-con--c31,470000.0,CARLSBERG,https://ss-hn.fptvds.vn/images/2022/bia-carlsberg-thung-24-lon-x-330ml-20221017064744-og.jpg
10011944,Bia Huda Carlsberg lon 330ml,nuoc-uong-co-con--c31,285000.0,HUDA,https://ss-hn.fptvds.vn/images/2022/22efd130bd035ff4a48fc351d73a34a2-20221017065113-og.jpg
10620864,Bia Heineken Silver lon 330ml,nuoc-uong-co-con--c31,483000.0,HEINEKEN,https://ss-hn.fptvds.vn/images/2023/03/heineken-silver-thung-24-lon-4-loc-6-330ml-20230307063036.jpg
10011889,Bia Halida lon 330ml,nuoc-uong-co-con--c31,250000.0,HALIDA,https://ss-hn.fptvds.vn/images/2022/16677308891166-20221014013727-og.jpg
10300005,Bia Tuborg  lon 330ml,nuoc-uong-co-con--c31,364000.0,TUBORG,https://ss-hn.fptvds.vn/images/2022/photo_2022-10-14_17-19-55-3-20221017063632-ogdhuj.jpg
10150512,Bia Việt lon 330ml,nuoc-uong-co-con--c31,269400.0,HEINEKEN,https://ss-hn.fptvds.vn/images/2023/03/bia-viet-thung-24-lon-330ml-20230307040330.jpg
10011803,Nước táo lên men Strongbow chai 330ml,nuoc-uong-co-con--c31,433200.0,STRONGBOW,https://ss-hn.fptvds.vn/images/2023/03/strongbow-tao-thung-chai-20230307041243.jpg
10011804,Nước táo lên men Strongbow Apple Ciders Red Berries chai 330ml (Vị dâu đỏ),nuoc-uong-co-con--c31,433200.0,STRONGBOW,https://ss-hn.fptvds.vn/images/2023/03/strongbow-dau-do-thung-24-chai-20230307041537.jpg
10150464,Bia Heineken 0.0 Sleek 330ml,nuoc-uong-co-con--c31,18700.0,HEINEKEN,https://ss-hn.fptvds.vn/images/2023/03/heineken-0-0-lon-le-20230307043555.jpg
10195651,Bia Edelweiss lon 330ml,nuoc-uong-co-con--c31,544000.0,EDELWEISS,https://ss-hn.fptvds.vn/images/2023/03/edelweiss-t24-330ml-20230307040531.jpg
10638674,Nước táo lên men Strongbow vị dâu đen chai 330ml,nuoc-uong-co-con--c31,433200.0,STRONGBOW,https://ss-hn.fptvds.vn/images/2023/03/strongbow-dau-den-thung-24-chai-20230307063453.jpg
10195652,Bia Blanc  lon 330ml,nuoc-uong-co-con--c31,443000.0,BLANC,https://ss-hn.fptvds.vn/images/2022/photo_2022-10-14_17-19-57-2-20221017063131-ogsss.jpg
10195653,Bia Blanc  chai 330ml,nuoc-uong-co-con--c31,443000.0,BLANC,https://ss-hn.fptvds.vn/images/2022/e12652bd1d6c1d6b9f9167b8c3dc0de5_b10c493b-e434-4746-95a2-b6de5654fe47-og.jpg
10194733, Bia BECK'S Ice lon 500ml ,nuoc-uong-co-con--c31,254700.0,BECK'S,https://ss-hn.fptvds.vn/images/2022/10194733-20221017090035-og.jpg
10195647,Bia Budweiser lon Sleek 330ml,nuoc-uong-co-con--c31,467100.0,BUDWEISER,https://ss-hn.fptvds.vn/images/2022/budweiser-budvar-bia-lon-330ml-t24-20221017062044-og.jpg
10150138,Bia Hoegaarden Rosée  chai 248ml,nuoc-uong-co-con--c31,451900.0,HOEGAARDEN,https://ss-hn.fptvds.vn/images/2022/photo_2022-10-14_17-19-54-4-20221017062145-og.jpg
