sku,productName,category,listedPrice,brand,__mediaUrl
10162282,Kem đánh răng Oral-Clean Vitamin Healthy White 100ml,cham-soc-ca-nhan--c11,69900.0,ORAL CLEAN,https://ss-hn.fptvds.vn/images/2022/oral-clean-kdr-vitamin-sang-trang-100ml_710c6c09-0366-4b72-85c8-956cf39850f1-og.jpg
10020680,Khăn giấy lụa Lency 180 tờ 3 lớp,cham-soc-ca-nhan--c11,92700.0,LENCY,https://ss-hn.fptvds.vn/images/2023/03/khan-giay-lua-lency-180-to-3-lop-20230323015018.png
10162341,Giấy ướt gia đình WinMart Home không mùi xanh 100 tờ,cham-soc-ca-nhan--c11,115200.0,WMHOME,https://ss-hn.fptvds.vn/images/2023/03/wmhome-giay-uot-gd-k-mui-xanh-100t-20230323034712.jpg
10162342,Giấy ướt WinMart Home em bé không mùi xanh100t,cham-soc-ca-nhan--c11,115200.0,WMHOME,https://ss-hn.fptvds.vn/images/2023/03/wmhome-giay-uot-gd-k-mui-xanh-100t-20230323034928.jpg
10170578,Khăn giấy lụa WinMart Home gói 100 tờ 3L,cham-soc-ca-nhan--c11,29700.0,WMHOME,https://ss-hn.fptvds.vn/images/2023/03/wmhome-khan-giay-lua-goi-100-to-3l-20230323040635.png
10170909,Khăn ướt em bé Molfix sạch khuẩn vệ sinh không mùi gói 100 miếng,cham-soc-ca-nhan--c11,119100.0,MOLFIX,https://ss-hn.fptvds.vn/images/2023/03/molfix-kh-uot-em-be-sach-khuan-vs-100x12-20230323035713.png
10170910,Khăn ướt Molfix sơ sinh dịu nhẹ gói 100 miếng,cham-soc-ca-nhan--c11,119100.0,MOLFIX,https://ss-hn.fptvds.vn/images/2023/03/molfix-kh-uot-em-be-ss-diu-nhe-100x12-20230323040139.png
10170853,Sữa rửa mặt Uno bọt đất sét khoáng sạch nhờn 130g,cham-soc-ca-nhan--c11,119000.0,UNO,https://ss-hn.fptvds.vn/images/2022/10170853_sach-nhon.jpg
10171099,Nước tẩy trang Nivea energy vitamin C 400ml,cham-soc-ca-nhan--c11,175000.0,NIVEA,https://ss-hn.fptvds.vn/images/2022/nuoc-tay-trang-nivea-energy-vitamin-c-400ml.jpg
10161790,Sữa tắm AiKen  sạch khuẩn ex.protect 850g,cham-soc-ca-nhan--c11,154000.0,AIKEN,https://ss-hn.fptvds.vn/images/2022/162428597162010161790-cha-tyi-luoi-giat-oo-nguc-aisen-lh032-18-x-18-x-12cm-og.jpg
10162280,Nước súc miệng Oral Clean Fresh To Go 300ml,cham-soc-ca-nhan--c11,69000.0,ORAL CLEAN,https://ss-hn.fptvds.vn/images/2022/nuoc-suc-mieng-oral-clean-fresh-to-go-300ml_5de86908-f894-46a3-8667-4e1f683d4f35-og.jpg
10600100,Sữa rửa mặt tạo bọt Senka Perfect Whip Collagen In 120g,cham-soc-ca-nhan--c11,119000.0,SENKA,https://ss-hn.fptvds.vn/images/2022/10600100_perfect-whip-collagen.jpg
10162324,Dầu gội Sạch Gàu X-Men Clean & Fresh 24h Sạch Sâu chai 630g,cham-soc-ca-nhan--c11,184000.0,X-MEN,https://ss-hn.fptvds.vn/images/2022/8935136863774_4c700d26-e7f3-4c33-9c2e-55550ba766e9-og.jpg
10160087,Dầu gội Tresemme Keratin vào nếp suôn mượt chai 640g,cham-soc-ca-nhan--c11,220000.0,TRESEMMÉ,https://ss-hn.fptvds.vn/images/2022/10160087.jpg
10016785,Dầu gội Romano Classic 650g,cham-soc-ca-nhan--c11,181000.0,ROMANO,https://ss-hn.fptvds.vn/images/2022/162427533195910016785-cha-dau-goi-nuoc-hoa-cao-cap-romano-vip-650g-og.jpg
10018807,Xịt nước hoa toàn thân AXE cho nam Gold temptation chai 135ml,cham-soc-ca-nhan--c11,108000.0,AXE,https://ss-hn.fptvds.vn/images/2022/371b977049eb9dad2ebd318454fb8afc.jpg
10638830,Dầu tắm gội nước hoa X-men Sport 2 in 1 chai 900g,cham-soc-ca-nhan--c11,219000.0,X-MEN,https://ss-hn.fptvds.vn/images/2022/dau-tam-goi-nuoc-hoa-x-men-sport-2-in-1-chai-900g.jpg
10017550,Sữa dưỡng thể trắng da ban đêm Nivea Whitening Night Body Lotion 400ml,cham-soc-ca-nhan--c11,139000.0,NIVEA,https://ss-hn.fptvds.vn/images/2022/162427606679410017550-cha-lan-khu-mui-nivea-men-silver-protect-50ml-og.jpg
10170584,Dầu gội sạch gàu Head & Shoulders than sạch sâu và khử mùi 625ml,cham-soc-ca-nhan--c11,179000.0,HEAD&SHOULDERS,https://ss-hn.fptvds.vn/images/2022/4987176114884.jpeg
10163582,Khẩu trang Dr Mask 4D S1 gói 5c,cham-soc-ca-nhan--c11,29000.0,DR.MASK,https://ss-hn.fptvds.vn/images/2022/khau-trang-dr-mask-4d-s1-goi-5c_56df0321-33da-4248-b7b6-d496cfd3a6bc-og.png
10624352,Nước tẩy trang dưỡng trắng Senka Micellar chai 230ml,cham-soc-ca-nhan--c11,109000.0,SENKA,https://ss-hn.fptvds.vn/images/2022/10624352_aw.jpg
10018709,Lăn ngăn mùi ngọc trai đẹp quyến rũ Nivea 50ml,cham-soc-ca-nhan--c11,92000.0,NIVEA,"https://ss-hn.fptvds.vn/images/2022/162427606757510018709-cai-sua-duong-the-san-chac-da,-duong-trang-nivea-spf30-pa++-350ml-og.jpg"
