itemNo,name,price,salePrice,brand
10013979,Bánh que nhân socola Toppo gói 132g,49000.0,49000.0,TOPPO
10013649,Bánh quế vị kem dâu Cosy gói 132g,15200.0,15200.0,COSY
10013500,Bánh Choco-Pie Orion hộp 396g,54300.0,54300.0,CHOCOPIE
10015413,Bánh xốp phủ sô cô la trà xanh Nestlé KitKat gói 8 + 2 thanh 2F 136g,77500.0,77500.0,KITKAT
10014898,Kẹo trái cây Starmix gói 80g,23600.0,23600.0,HARIBO
10015849,Snack tôm cay Oishi gói 45g,5300.0,5300.0,OISHI
10013793,Bánh que tôm Doakbua gói 25g,8100.0,8100.0,DOAKBUA
10014231,Bánh gạo Nhật Ichi vị mật ong Kameda gói 180g,43300.0,43300.0,ICHI
10014784,Bánh quy nhân kem vani Oreo gói 137g,17600.0,17600.0,OREO
10014788,Bánh quy kem lạnh Oreo gói 123.5g/ 119.6g,17900.0,17900.0,OREO
10013765,Bánh trứng Tipo Hữu Nghị gói 220g,43600.0,43600.0,HỮU NGHỊ
10013614,Bánh bông lan cuốn vị dâu  Solite hộp 360g,48100.0,48100.0,SOLITE
10303026,Bánh gạo ngọt vị phô mai bắp One One gói 118g,38200.0,38200.0,ONEONE
10015794,Snack bắp ngọt Oishi gói 42g,5300.0,5300.0,OISHI
10015811,Snack Toonies vị phô mai Orion gói 36g,6500.0,6500.0,TOONIES
10013935,Bánh snack khoai tây tươi vị tảo biển O'Star gói 90g,21600.0,21600.0,O'STAR
10013881,Bánh gạo Nhật Ichi Kameda gói 100g,25000.0,25000.0,ICHI
10013547,Bánh quy bơ Leibniz gói 100g,38800.0,38800.0,BAHLSEN LEIBNIZ
10324070,Bánh Chocopie Orion vị cacao 360g,53600.0,53600.0,CHOCOPIE
10626548,Bánh bông lan Orion C'est Bon sợi thịt gà 5 gói (17g/gói),21700.0,21700.0,C'EST BON
10005018,Kẹo lạc Bảo Minh gói 250g,36900.0,36900.0,BẢO MINH
10005019,Kẹo vừng thanh Bảo Minh gói 200g,29100.0,29100.0,BẢO MINH
10005039,Ô mai chanh mặn ngọt Hồng Lam hộp  200g,60700.0,60700.0,HỒNG LAM
10005043,Ô mai mơ cam thảo Hồng Lam hộp 200g,71700.0,71700.0,HỒNG LAM
10005050,Ô mai mơ gừng Hồng Lam chua mặn ngọt hộp 200g,71700.0,71700.0,HỒNG LAM
10005071,Ô mai mận cơm chua ngọt Hồng Lam hộp  200g,60700.0,60700.0,HỒNG LAM
10005087,Ô mai sấu bao tử Hồng Lam  hộp 200g,60700.0,60700.0,HỒNG LAM
10005100,Ô mai mơ xí muội Hồng Lam chua ngọt 200g,71700.0,71700.0,HỒNG LAM
10005140,Kẹo Chobisca Đức Hạnh (kg),170000.0,170000.0,ĐỨC HẠNH
10011055,Thịt bò khô Việt Hoa gói 75g,53000.0,53000.0,VIỆT HOA
10013412,Bánh quy bơ Pep Farm Chessmen 206g,110000.0,110000.0,PEPPERIDGE FARM
10013456,Bánh mè giòn tan Orion Gouté hộp 144g,28500.0,28500.0,GOUTE
10013462,Bánh quy Marine Boy vị tôm nướng môi đỏ Orion hộp 32g,13600.0,13600.0,MARINE BOY
10013463,Bánh quy Marine Boy vị rong biển tuyết xanh hộp 32g,13600.0,13600.0,MARINE BOY
10013465,Bánh que tôm Doakbua gói 55g,17100.0,17100.0,DOAKBUA
10013471,Bánh quy bơ Danisa hộp 454g,139500.0,139500.0,DANISA
10013501,Bánh Choco-Pie Orion hộp 198g,32900.0,32900.0,CHOCOPIE
10013504,Bánh cao cấp Orion CUSTAS hộp 138g,33000.0,33000.0,CUSTAS
10013505,Bánh bông lan cuộn kem hương cốm Hura  hộp 360g,49400.0,49400.0,BIBICA
10013512,Goody Chip socola túi 80g,10000.0,10000.0,BIBICA
10013513,Goody Chip dừa túi 80g,10000.0,10000.0,BIBICA
10013530, Bánh gạo xốp tôm nướng One One gói  150g,33200.0,33200.0,ONEONE
10013532,Bánh gạo vị ngọt dịu One-One gói 230g,36600.0,36600.0,ONEONE
10013538,Bánh đậu xanh Hương Nguyên hộp 230g,39800.0,39800.0,HƯƠNG NGUYÊN
10013548,Bánh quy bơ Leibniz gói 200g,70200.0,70200.0,BAHLSEN LEIBNIZ
10013549,Bánh quy bơ Diet Leibniz gói 200g,74000.0,74000.0,BAHLSEN LEIBNIZ
10013552,Bánh quy Minis Leibniz gói 100g,42700.0,42700.0,BAHLSEN LEIBNIZ
10013583,Bánh quy Cream-O Socola Kem Vani 85g,8900.0,8900.0,CREAM-O
10013635,Bánh quy Marie Cosy Kinh Đô gói 144g,19400.0,19400.0,COSY
10013638,Bánh quy Marie Cosy Kinh Đô gói 450g,46900.0,46900.0,COSY
10013652,Bánh quế vị kem socola Cosy Kinh Đô gói 132g,15200.0,15200.0,COSY
10013655,Bánh que Yan Yan socola 50g,24500.0,24500.0,YAN YAN
10013656,Bánh que Yan Yan  hương vani 50g,24500.0,24500.0,YAN YAN
10013657,Bánh que Yan Yan vị dâu 50g,24500.0,24500.0,YAN YAN
10013658,Bánh kem sô cô la Hello Panda Meiji hộp 500g,24500.0,24500.0,HELLO PANDA
10013659,Bánh gấu nhân kem dâu Meiji Hello Panda hộp 50g,24500.0,24500.0,HELLO PANDA
10013660,Bánh gấu nhân kem vani Meiji Hello Panda hộp 50g,24500.0,24500.0,HELLO PANDA
10013678,Bánh quy Maria không đường 400g,130500.0,130500.0,MARIA
10013679,Bánh xốp Gullon ăn kiêng không đường 210g/180g,113400.0,113400.0,GULLON
10013680,GULLON Bánh Qui Doradas Al Horno 330g,128400.0,128400.0,GULLON
10013681,Bánh ăn kiêng Gullon Cookíe Socola gói 125g,80400.0,80400.0,GULLON
10013702,Bánh Choco Phaner Marshmallow P&N Chocolate gói 216g,24300.0,24300.0,P&N
10013764,Snack Ostar vị Kim Chi Hàn Quốc 58/63g,11000.0,11000.0,O'STAR
10013794,Bánh que thịt heo xông khói Doakbua gói 25g,8100.0,8100.0,DOAKBUA
10013795,Bánh que thịt xông khói Doakbua gói 55g,17100.0,17100.0,DOAKBUA
10013845,Sô cô la KitKat Chunky gói 38g,15500.0,15500.0,KITKAT
10013858,Bánh bơ trứng Richy gói 270g,37100.0,37100.0,RICHY
10013919,Bánh quy cà phê Roma gói 142g,18900.0,18900.0,ROMA
10013920,Bánh cà phê Mayora hộp 180g,27200.0,27200.0,MAYORA
10013922,Bánh Mix Tasty Stick Vfoods gói 75g,14800.0,14800.0,VFOODS
10013932,Bánh snack vị kim chi Hàn Quốc O'Star gói 90g,21200.0,21200.0,O'STAR
10013954,Bánh qui cacao Leibniz Zoo Animals 100g,49900.0,49900.0,BAHLSEN LEIBNIZ
10013973,Bánh mochi vị trà xanh Royal Family hộp 152g,46400.0,46400.0,ROYAL FAMILY
10013976,Bánh mochi trà xanh kem Royal Family hộp 180g,65200.0,65200.0,ROYAL FAMILY
10014042,Bánh Qui Coffê Joy Vị Cà Phê 312/360g,51600.0,51600.0,COFFEE JOY
10014061,Bánh gạo vị rong biển Hot-Kid gói 160g,59100.0,59100.0,HOT-KID
10014089,Bánh qui Cremon 16 loại ngũ cốc 190g,88700.0,88700.0,CREMON
10014109,Bánh cuộn giòn dinh dưỡng 12 loại ngũ cốc Pei Tien gói 180g,73400.0,73400.0,PEI TIEN
10014110,Bánh snack que nhân cà phê moka Akiko gói 160g,18800.0,18800.0,AKIKO
10014111,Snack que nhân sữa Akiko gói 160g,21100.0,21100.0,AKIKO
10014286,Bánh xốp nhân phô mai Nabati gói 52g,7700.0,7700.0,RICHESESE
10014379,Bánh Mochi Việt Quất Royal Family 132g,46400.0,46400.0,ROYAL FAMILY
10014380,Bánh Mochi dâu tây Royal Family 132g,46400.0,46400.0,ROYAL FAMILY
10014382,Bánh Gạo Chiên Yukihana 100g,21000.0,21000.0,TRÀNG AN
10014412,Kẹo dẻo Goldbears Haribo gói 80g,22600.0,22600.0,HARIBO
10014413,Kẹo dẻo Happy Cola Haribo gói 80g,22600.0,22600.0,HARIBO
10014415,Kẹo dẻo trái cây Haribo Goldbears gói 160g,45100.0,45100.0,HARIBO
10014417,Kẹo dẻo Starmix Haribo gói 160g,41400.0,41400.0,HARIBO
10014426,Sô cô la 85% cocoa Lindt Excellence thanh 100g,129200.0,129200.0,LINDT
10014449,Thạch dừa Hạnh Dung túi 1kg,31100.0,31100.0,HẠNH DUNG
10014463,Kẹo bạc hà Fres Barley 150g,15200.0,15200.0,MAYORA
10014464,Kẹo cà phê Coffeeshot Kopiko gói 150g,16200.0,16200.0,KOPIKO
10014466,Kẹoo Kopiko Capuchiano Coffếhot 140g,16200.0,16200.0,KOPIKO
10014480,Kẹo Hải hà Jelly Chip Chip 450g,50600.0,50600.0,HẢI HÀ
10014481,Kẹo Hải hà Jelly Chip Chip 175g,19900.0,19900.0,HẢI HÀ
10014499,Kẹo dẻo Yubi Frankurter 96g/90g,31900.0,31900.0,YUBI
10014525,Kẹo gum không đường hương Chanh Bạc Hà Xylitol Lotte hộp 58g,29000.0,29000.0,XYLITOL
10014526,Kẹo gum không đường hương Việt Quất Xylitol hộp 58g,29000.0,29000.0,XYLITOL
10014527,Kẹo gum Xylitol Fresh Mint hũ 58g,29000.0,29000.0,XYLITOL
10014529,Kẹo gum không đường hương Chanh Bạc Hà Xylitol hộp 145g,54600.0,54600.0,XYLITOL
10014530,Kẹo gum không đường hương Việt Quất Xylitol hộp 145g,54600.0,54600.0,XYLITOL
10014541,Kẹo gum hương bạc hà Doublemint hộp 58.4g,27300.0,27300.0,DOUBLEMINT
10014551,"Kẹo ngậm Doublemin hương Peppermint tuýp 23,8g",28000.0,28000.0,DOUBLEMINT
10014552,"Kẹo ngậm Doublemin hương Spearmint tuýp 23,8g",28000.0,28000.0,DOUBLEMINT
10014553,"Kẹo ngậm Doublemin hương Chanh tuýp 23,8g",28000.0,28000.0,DOUBLEMINT
10014554,"Kẹo ngậm Doublemin hương cam bạc hà tuýp 23,8g",28000.0,28000.0,DOUBLEMINT
10014566,Kẹo sô cô la sữa hạnh nhân Kisses Hershey's gói 36g,28300.0,28300.0,HERSHEY'S
10014574,Socola Sữa M&M'S gói 40g/37g,19300.0,19300.0,M&M
10014577,Socola Đậu Phộng M&M'S gói 40g/37g,19300.0,19300.0,M&M
10014578,Kẹo socola nhân đậu phộng M&M's gói 100g,41800.0,41800.0,M&M
10014580,Kẹo socola Snickers gói 51g,20300.0,20300.0,SNICKERS
10014602,Thạch trái cây Vfoods tổng hợp 1kg,34900.0,34900.0,VFOODS
10014603,Thạch bút chì Poke hộp 374g,25500.0,25500.0,VFOODS
10014608,Thạch sữa chưa Vfoods ABC 920g,48900.0,48900.0,VFOODS
10014645,Kẹo trái cây LOT 100 150g,37500.0,37500.0,LOT 100
10014648,Kẹo dẻo LOT 100 tổng hợp 320g,80400.0,80400.0,LOT 100
10014668,Socola sữa Meiji 50g,50000.0,50000.0,MEIJI
10014669,Socola đen Meiji 50g,50000.0,50000.0,MEIJI
10014670,Kẹo sô cô la sữa Meiji hộp 120g,123100.0,123100.0,MEIJI
10014675,Kẹo trái cây Popop quả 100g,42800.0,42800.0,KONG LONG
10014729,Kẹo mút trái cây Chupa Chups 100g,12400.0,12400.0,CHUPA CHUPS
10014734,Túi kẹo cứng  Alpenliebe  hỗn hợp 1kg,99700.0,99700.0,ALPENLIEBE
10014763,Kẹo bạc hà Lotte Anytime gói 60g,30000.0,30000.0,ANYTIME
10014782,Bánh quy nhân kem vani Oreo gói 66.5g/ 68.5g,10200.0,10200.0,OREO
10014785,Bánh quy nhân kem sô cô la Oreo gói 133g,17900.0,17900.0,OREO
10014787,Bánh quy kem dâu Oreo gói 133g,17900.0,17900.0,OREO
10014797,Kẹo mềm hương trái cây Sugus gói 210g,42300.0,42300.0,SUGUS
10014826,Kẹo sô cô la Snickers gói 35g,16900.0,16900.0,SNICKERS
10014827,Kẹo mút sắc màu Chupa Chups 100/39g,12000.0,12000.0,CHUPA CHUPS
10014830,Sô cô la KitKat Nestlé Bites gói 40g,22000.0,22000.0,KITKAT
10014861,Thạch New Joy VFOOD hương sữa chia 920,42700.0,42700.0,VFOODS
10014879,Kẹo Dicrector Toy mặt gấu 3g,15100.0,15100.0,DIRECTOR TOY
10014976,Kẹo gum không đường hương Bạc Hà Xylitol hộp 145g,54600.0,54600.0,XYLITOL
10015011,Kẹo ngậm hương Spearmint Pure Fresh với trà xanh Mentos hộp 35g,31300.0,31300.0,MENTOS
10015012,Kẹo dẻo hương trái cây Bibica Zoo Jelly gói 100g,11300.0,11300.0,BIBICA
10015013,Kẹo dẻo Zoo Bibica gói 200g,20200.0,20200.0,BIBICA
