itemNo,name,price,salePrice,brand
10007489,Mắm cà pháo Sông Hương lọ 390g,40100.0,40100.0,SÔNG HƯƠNG
10007531,Cá nục sốt cà Three Lady Cooks lon 155g ,17300.0,17300.0,THREE LADY COOKS
10007553,Đào ngâm nước đường Del Monte lon 825g,145100.0,145100.0,DEL MONTE
10007577,Cá Trích Sốt Cà Seaspimex Hộp 185g,18600.0,18600.0,SEASPIMEX
10007597,GOLDEN FARM Bơ đậu phộng mịnlọ 170g,37700.0,37700.0,GOLDEN FARM
10007598,GOLDEN FARM Bơ đậu phộng hạtlọ 170g,37700.0,37700.0,GOLDEN FARM
10007608,Cá nục sốt cà chua Three Lady Cooks 190g,27800.0,27800.0,THREE LADY COOKS
10007703,Trái oliu xanh Latino Bella không hạt 450g,88700.0,88700.0,LATINO BELLA
10007709,Cá nục kho tiêu  Kronos Sea Crown lon 155g,15300.0,15300.0,SEA CROWN
10007734, Cá ngừ Nautilus xắt khúc ngâm dầu thực vật,34300.0,34300.0,NAUTÍLUS
10008127,Pate thịt heo Vissan hộp 397g,56100.0,56100.0,VISSAN
10008569,Bột chiên xù Miwon gói 100g,12000.0,12000.0,MIWON
10008570,Bột chiên xù Miwon gói 200g,22400.0,22400.0,MIWON
10008571,Bột chiên Miwon gói 100g,7000.0,7000.0,MIWON
10008978,Bột năng Tài Ký gói 400g,15700.0,15700.0,TÀI KÝ
10008982,Bột nếp Tài Ký gói 400g,22600.0,22600.0,TÀI KÝ
10008983,Bột chiên Tài Ký gói 150g,10300.0,10300.0,TÀI KÝ
10008984,Bột bánh xèo Tài Ký gói 400g,18100.0,18100.0,TÀI KÝ
10008986,Bột bánh cuốn Tài Ký gói 400g,20900.0,20900.0,TÀI KÝ
10010026,Bột mì đa dụng Meizan gói 500g,14200.0,14200.0,MEIZAN
10010027,Bột mì đa dụng Meizan gói 1kg,26700.0,26700.0,MEIZAN
10010121,Bơ thực vật Tường An hộp 200g,21000.0,21000.0,TƯỜNG AN
10010260,Rong biển Green World gói 20g,43000.0,43000.0,GREEN WORLD
10010264,GODBAWEE Tảo biển kim chi Godbawee 5g*3,37100.0,37100.0,GODBAWEE
10010268,Tảo biển Green Sonka túi 3 gói x 4g,38100.0,38100.0,SONKA
10010269,Tảo biển Wild Sonka túi 3 gói x 4g,40100.0,40100.0,SONKA
10010280,Rong biển Hàn Quốc Miwon gói 50g,51800.0,51800.0,MIWON
10010281,Rong biển Hàn Quốc Miwon gói 100g,102300.0,102300.0,MIWON
10010284,GODBAWEE Tảo biển vị Truyền thống 5g*3,38100.0,38100.0,GODBAWEE
10010288,Rong Biển Trộn Cơm Argo gói 50g,57100.0,57100.0,ARGO
10010296,Nấm hương Việt San gói 80g,41500.0,41500.0,VIỆT SAN
10010308,Nấm mèo sợi Việt San gói 100g,23700.0,23700.0,VIỆT SAN
10010317,D-PRICE Rongbiển cuốncơm tựnhiên54gT16,142100.0,142100.0,D-PRICE
10010324,Đậu xanh bóc vỏ  Thu Dung gói 500g,40000.0,40000.0,THU DUNG
10010370,Rong biển nấu canh Ottogi gói 50g,54100.0,54100.0,OTTOGI
10010431,Mộc nhĩ Thu Dung gói 100g,36000.0,36000.0,THU DUNG
10010435,Hạt lạc nhân Thu Dung 500g,52000.0,52000.0,THU DUNG
10014400,Sương sáo đen 3K gói 50g,16300.0,16300.0,3K
10015528,Ngũ cốc Kellogg's As Frosties 175g,55800.0,55800.0,KELLOGG'S
10015529,Ngũ cốc dinh dưỡng Kellogg's hộp 300g,80000.0,80000.0,KELLOGG'S
10015532,Ngũ cốc Kellogg's AS Corn Flaké 500g,99900.0,99900.0,KELLOGG'S
10015542,Ngũ cốc dinh dưỡng Froot Loops Kellogg's hộp 160g,72100.0,72100.0,KELLOGG'S
10015553,Ngũ cốc Nestlé Koko Krunch vị socola hộp 25g,10100.0,10100.0,KRUNCH
10015554,Ngũ cốc ăn sáng Koko Krunch Nestlé hộp 170g,61200.0,61200.0,KRUNCH
10015555,Ngũ cốc ăn sáng Milo hộp 170g,63500.0,63500.0,MILO
10053386,Ruốc khô Cảnh Thành gói 200g,62000.0,62000.0,CẢNH THÀNH
10053388,Khô cá cơm săn Cảnh Thành khay 200g,62000.0,62000.0,CẢNH THÀNH
10053390,Khô cá chỉ vàng Cảnh Thành gói 200g,89900.0,89900.0,CẢNH THÀNH
10053391,Tôm khô Cảnh Thành hộp 100g,86000.0,86000.0,CẢNH THÀNH
10053392,Tôm khô Cảnh Thành hộp 200g,355000.0,355000.0,CẢNH THÀNH
10053395,Mực hấp Cảnh Thành khay 300g,110000.0,110000.0,CẢNH THÀNH
10053437, Mực khô Cảnh Thành 300g,399000.0,399000.0,CẢNH THÀNH
10053439, Mực khô Cảnh Thành  loại SS 500g,679000.0,679000.0,CẢNH THÀNH
10056647,Đậu xanh cà Việt San gói 150g,10400.0,10400.0,VIỆT SAN
10056649,Đậu xanh không vỏ Việt San gói 150g,10400.0,10400.0,VIỆT SAN
10060831,Lá kim cuốn cơm Gimbab & Roll Miwon gói 10g,29400.0,29400.0,MIWON
10060835,Rong biển Hàn Quốc (cắt sẵn) Miwon gói 20g,21000.0,21000.0,MIWON
10131094,Yến Mạch nguyên chất Oganic Xuân An gói 400g,113100.0,113100.0,XUÂN AN
